Episode ID,Episode Short Name,Clinical Chapter,Trigger Code Raw,Trigger Code,Code System (PACES),Match Score,NHSN Category,Long Description,Code Status,Has NHSN Long Description,CPT Codes,Procedure Code Descriptions
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43217,CPT,1.0,,Esophagoscopy with removal of tumor or polyp by snare technique,No change,True,43217,Esophagoscopy with removal of tumor or polyp by snare technique
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43220,CPT,1.0,,Esophagoscopy with dilation of esophagus by balloon,No change,True,43220,Esophagoscopy with dilation of esophagus by balloon
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43226,CPT,1.0,,Esophagoscopy with insertion of guide wire followed by passage of dilator over wire,No change,True,43226,Esophagoscopy with insertion of guide wire followed by passage of dilator over wire
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43227,CPT,1.0,,Esophagoscopy with control of bleeding,No change,True,43227,Esophagoscopy with control of bleeding
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43229,CPT,1.0,,Esophagoscopy with ablation of tumor or lesion,No change,True,43229,Esophagoscopy with ablation of tumor or lesion
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43231,CPT,1.0,,Esophagoscopy with endoscopic ultrasound examination,No change,True,43231,Esophagoscopy with endoscopic ultrasound examination
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43232,CPT,1.0,,Esophagoscopy with ultrasound guided fine needle aspiration/biopsy,No change,True,43232,Esophagoscopy with ultrasound guided fine needle aspiration/biopsy
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43233,CPT,1.0,,Esophagogastroduodenoscopy with dilation of esophagus by balloon less than 30mm,No change,True,43233,Esophagogastroduodenoscopy with dilation of esophagus by balloon less than 30mm
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43235,CPT,1.0,,"Esophagogastroduodenoscopy, diagnostic, flexible",No change,True,43235,"Esophagogastroduodenoscopy, diagnostic, flexible"
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43236,CPT,1.0,,Esophagogastroduodenoscopy with directed submucosal injection,No change,True,43236,Esophagogastroduodenoscopy with directed submucosal injection
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43237,CPT,1.0,,Esophagogastroduodenoscopy with endoscopic ultrasound examination including esophagus and stomach,No change,True,43237,Esophagogastroduodenoscopy with endoscopic ultrasound examination including esophagus and stomach
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43238,CPT,1.0,,Esophagogastroduodenoscopy with ultrasound guided fine needle aspiration/biopsy,No change,True,43238,Esophagogastroduodenoscopy with ultrasound guided fine needle aspiration/biopsy
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43239,CPT,1.0,,"Esophagogastroduodenoscopy with biopsy, single or multiple",No change,True,43239,"Esophagogastroduodenoscopy with biopsy, single or multiple"
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43240,CPT,1.0,,Esophagogastroduodenoscopy with transmural drainage of pseudocyst,No change,True,43240,Esophagogastroduodenoscopy with transmural drainage of pseudocyst
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43241,CPT,1.0,,Esophagogastroduodenoscopy with insertion of intraluminal tube or catheter,No change,True,43241,Esophagogastroduodenoscopy with insertion of intraluminal tube or catheter
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43242,CPT,1.0,,Esophagogastroduodenoscopy with ultrasound guided fine needle aspiration/biopsy for structures adjacent to upper GI tract,No change,True,43242,Esophagogastroduodenoscopy with ultrasound guided fine needle aspiration/biopsy for structures adjacent to upper GI tract
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43243,CPT,1.0,,Esophagogastroduodenoscopy with injection sclerotherapy of esophageal or gastric varices,No change,True,43243,Esophagogastroduodenoscopy with injection sclerotherapy of esophageal or gastric varices
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43244,CPT,1.0,,Esophagogastroduodenoscopy with band ligation of esophageal or gastric varices,No change,True,43244,Esophagogastroduodenoscopy with band ligation of esophageal or gastric varices
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43245,CPT,1.0,,Esophagogastroduodenoscopy with dilation of gastric or duodenal stricture,No change,True,43245,Esophagogastroduodenoscopy with dilation of gastric or duodenal stricture
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43246,CPT,1.0,,Esophagogastroduodenoscopy with placement of gastrostomy tube,No change,True,43246,Esophagogastroduodenoscopy with placement of gastrostomy tube
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43247,CPT,1.0,,Esophagogastroduodenoscopy with removal of foreign body,No change,True,43247,Esophagogastroduodenoscopy with removal of foreign body
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43248,CPT,1.0,,Esophagogastroduodenoscopy with insertion of guide wire followed by passage of dilator over wire,No change,True,43248,Esophagogastroduodenoscopy with insertion of guide wire followed by passage of dilator over wire
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43249,CPT,1.0,,Esophagogastroduodenoscopy with balloon dilation of esophagus less than 30mm,No change,True,43249,Esophagogastroduodenoscopy with balloon dilation of esophagus less than 30mm
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43250,CPT,1.0,,Esophagogastroduodenoscopy with removal of tumor or polyp by hot biopsy forceps,No change,True,43250,Esophagogastroduodenoscopy with removal of tumor or polyp by hot biopsy forceps
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43251,CPT,1.0,,Esophagogastroduodenoscopy with removal of tumor or polyp by snare technique,No change,True,43251,Esophagogastroduodenoscopy with removal of tumor or polyp by snare technique
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43252,CPT,1.0,,Esophagogastroduodenoscopy with optical endomicroscopy,No change,True,43252,Esophagogastroduodenoscopy with optical endomicroscopy
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43253,CPT,1.0,,Esophagogastroduodenoscopy with ultrasound guided transmural injection of diagnostic or therapeutic substance,No change,True,43253,Esophagogastroduodenoscopy with ultrasound guided transmural injection of diagnostic or therapeutic substance
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43254,CPT,1.0,,Esophagogastroduodenoscopy with endoscopic mucosal resection,No change,True,43254,Esophagogastroduodenoscopy with endoscopic mucosal resection
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43255,CPT,1.0,,Esophagogastroduodenoscopy with control of bleeding,No change,True,43255,Esophagogastroduodenoscopy with control of bleeding
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43257,CPT,1.0,,Esophagogastroduodenoscopy with delivery of thermal energy to lower esophageal sphincter,No change,True,43257,Esophagogastroduodenoscopy with delivery of thermal energy to lower esophageal sphincter
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43259,CPT,1.0,,"Esophagogastroduodenoscopy with endoscopic ultrasound examination including esophagus, stomach, and duodenum or jejunum",No change,True,43259,"Esophagogastroduodenoscopy with endoscopic ultrasound examination including esophagus, stomach, and duodenum or jejunum"
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43260,CPT,1.0,,"ERCP diagnostic including imaging, catheterization, and specimen collection when performed",No change,True,43260,"ERCP diagnostic including imaging, catheterization, and specimen collection when performed"
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43261,CPT,1.0,,"ERCP with biopsy, single or multiple",No change,True,43261,"ERCP with biopsy, single or multiple"
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43262,CPT,1.0,,ERCP with sphincterotomy/papillotomy,No change,True,43262,ERCP with sphincterotomy/papillotomy
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43263,CPT,1.0,,ERCP with pressure measurement of sphincter of Oddi,No change,True,43263,ERCP with pressure measurement of sphincter of Oddi
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43264,CPT,1.0,,ERCP with removal of calculi or debris from biliary or pancreatic ducts,No change,True,43264,ERCP with removal of calculi or debris from biliary or pancreatic ducts
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43265,CPT,1.0,,ERCP with destruction of calculi by any method,No change,True,43265,ERCP with destruction of calculi by any method
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43266,CPT,1.0,,ERCP with stent placement into bile or pancreatic duct,No change,True,43266,ERCP with stent placement into bile or pancreatic duct
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43200-43270,43270,CPT,1.0,,"Esophagogastroduodenoscopy with ablation of tumor, polyp, or lesion",No change,True,43270,"Esophagogastroduodenoscopy with ablation of tumor, polyp, or lesion"
TP1395,EGD endoscopy,"Digestive System, Hepatobiliary System and Pancreas",43600,43600,CPT,1.0,,Biopsy of stomach via laparotomy,No change,True,43600,Biopsy of stomach via laparotomy
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49491-49496,49491,CPT,1.0,HER,"Repair, initial inguinal hernia, preterm infant (younger than 37 weeks gestation at birth), performed from birth up to 50 weeks postconception age, with or without hydrocelectomy; reducible",No change,True,49491,"Repair, initial inguinal hernia, preterm infant (younger than 37 weeks gestation at birth), performed from birth up to 50 weeks postconception age, with or without hydrocelectomy; reducible"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49491-49496,49492,CPT,1.0,HER,"Repair, initial inguinal hernia, preterm infant (younger than 37 weeks gestation at birth), performed from birth up to 50 weeks postconception age, with or without hydrocelectomy; incarcerated or strangulated",No change,True,49492,"Repair, initial inguinal hernia, preterm infant (younger than 37 weeks gestation at birth), performed from birth up to 50 weeks postconception age, with or without hydrocelectomy; incarcerated or strangulated"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49491-49496,49495,CPT,1.0,HER,"Repair, initial inguinal hernia, full term infant younger than age 6 months, or preterm infant older than 50 weeks postconception age and younger than age 6 months at the time of surgery, with or without hydrocelectomy; reducible",No change,True,49495,"Repair, initial inguinal hernia, full term infant younger than age 6 months, or preterm infant older than 50 weeks postconception age and younger than age 6 months at the time of surgery, with or without hydrocelectomy; reducible"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49491-49496,49496,CPT,1.0,HER,"Repair, initial inguinal hernia, full term infant younger than age 6 months, or preterm infant older than 50 weeks postconception age and younger than age 6 months at the time of surgery, with or without hydrocelectomy; incarcerated or strangulated",No change,True,49496,"Repair, initial inguinal hernia, full term infant younger than age 6 months, or preterm infant older than 50 weeks postconception age and younger than age 6 months at the time of surgery, with or without hydrocelectomy; incarcerated or strangulated"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49500-49557,49500,CPT,1.0,HER,"Repair initial inguinal hernia, age 6 months to younger than 5 years, with or without hydrocelectomy; reducible",No change,True,49500,"Repair initial inguinal hernia, age 6 months to younger than 5 years, with or without hydrocelectomy; reducible"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49500-49557,49501,CPT,1.0,HER,"Repair initial inguinal hernia, age 6 months to younger than 5 years, with or without hydrocelectomy; incarcerated or strangulated",No change,True,49501,"Repair initial inguinal hernia, age 6 months to younger than 5 years, with or without hydrocelectomy; incarcerated or strangulated"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49500-49557,49505,CPT,1.0,HER,"Repair initial inguinal hernia, age 5 years or older; reducible",No change,True,49505,"Repair initial inguinal hernia, age 5 years or older; reducible"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49500-49557,49507,CPT,1.0,HER,"Repair initial inguinal hernia, age 5 years or older; incarcerated or strangulated",No change,True,49507,"Repair initial inguinal hernia, age 5 years or older; incarcerated or strangulated"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49500-49557,49520,CPT,1.0,HER,"Repair recurrent inguinal hernia, any age; reducible",No change,True,49520,"Repair recurrent inguinal hernia, any age; reducible"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49500-49557,49521,CPT,1.0,HER,"Repair recurrent inguinal hernia, any age; incarcerated or strangulated",No change,True,49521,"Repair recurrent inguinal hernia, any age; incarcerated or strangulated"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49500-49557,49525,CPT,1.0,HER,"Repair inguinal hernia, sliding, any age",No change,True,49525,"Repair inguinal hernia, sliding, any age"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49500-49557,49550,CPT,1.0,HER,"Repair initial femoral hernia, any age; reducible",No change,True,49550,"Repair initial femoral hernia, any age; reducible"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49500-49557,49553,CPT,1.0,HER,"Repair initial femoral hernia, any age; incarcerated or strangulated",No change,True,49553,"Repair initial femoral hernia, any age; incarcerated or strangulated"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49500-49557,49555,CPT,1.0,HER,Repair recurrent femoral hernia; reducible,No change,True,49555,Repair recurrent femoral hernia; reducible
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49500-49557,49557,CPT,1.0,HER,Repair recurrent femoral hernia; incarcerated or strangulated,No change,True,49557,Repair recurrent femoral hernia; incarcerated or strangulated
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49650-49651,49650,CPT,1.0,HER,"Laparoscopy, surgical; repair initial inguinal hernia",No change,True,49650,"Laparoscopy, surgical; repair initial inguinal hernia"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",49650-49651,49651,CPT,1.0,HER,"Laparoscopy, surgical; repair recurrent inguinal hernia",No change,True,49651,"Laparoscopy, surgical; repair recurrent inguinal hernia"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",56316-56317,56316,CPT,1.0,,"Inguinal hernia repair using advanced surgical technology, unilateral",No change,True,56316,"Inguinal hernia repair using advanced surgical technology, unilateral"
TP1426,Repair inguinal hernia,"Digestive System, Hepatobiliary System and Pancreas",56316-56317,56317,CPT,1.0,,"Inguinal hernia repair using advanced surgical technology, bilateral",No change,True,56317,"Inguinal hernia repair using advanced surgical technology, bilateral"
TP1453,Pancreatectomy,Neoplasms and Myeloproliferative Diseases,48140-48155,48140,CPT,1.0,BILI,"Pancreatectomy, distal subtotal, with or without splenectomy; without pancreaticojejunostomy ",No change,True,48140,"Pancreatectomy, distal subtotal, with or without splenectomy; without pancreaticojejunostomy "
TP1453,Pancreatectomy,Neoplasms and Myeloproliferative Diseases,48140-48155,48145,CPT,1.0,BILI,"Pancreatectomy, distal subtotal, with or without splenectomy; with pancreaticojejunostomy ",No change,True,48145,"Pancreatectomy, distal subtotal, with or without splenectomy; with pancreaticojejunostomy "
TP1453,Pancreatectomy,Neoplasms and Myeloproliferative Diseases,48140-48155,48146,CPT,1.0,BILI,"Pancreatectomy, distal, near-total with preservation of duodenum (Child-type procedure) ",No change,True,48146,"Pancreatectomy, distal, near-total with preservation of duodenum (Child-type procedure) "
TP1453,Pancreatectomy,Neoplasms and Myeloproliferative Diseases,48140-48155,48148,CPT,1.0,BILI,Excision of ampulla of Vater,No change,True,48148,Excision of ampulla of Vater 
TP1453,Pancreatectomy,Neoplasms and Myeloproliferative Diseases,48140-48155,48150,CPT,1.0,BILI,"Pancreatectomy, proximal subtotal with total duodenectomy, partial gastrectomy, choledochoenterostomy and gastrojejunostomy (Whipple-type procedure); with pancreatojejunostomy ",No change,True,48150,"Pancreatectomy, proximal subtotal with total duodenectomy, partial gastrectomy, choledochoenterostomy and gastrojejunostomy (Whipple-type procedure); with pancreatojejunostomy "
TP1453,Pancreatectomy,Neoplasms and Myeloproliferative Diseases,48140-48155,48152,CPT,1.0,BILI,"Pancreatectomy, proximal subtotal with total duodenectomy, partial gastrectomy, choledochoenterostomy and gastrojejunostomy (Whipple-type procedure); without pancreatojejunostomy ",No change,True,48152,"Pancreatectomy, proximal subtotal with total duodenectomy, partial gastrectomy, choledochoenterostomy and gastrojejunostomy (Whipple-type procedure); without pancreatojejunostomy "
TP1453,Pancreatectomy,Neoplasms and Myeloproliferative Diseases,48140-48155,48153,CPT,1.0,BILI,"Pancreatectomy, proximal subtotal with near-total duodenectomy, choledochoenterostomy and duodenojejunostomy (pylorus-sparing, Whipple-type procedure); with pancreatojejunostomy ",No change,True,48153,"Pancreatectomy, proximal subtotal with near-total duodenectomy, choledochoenterostomy and duodenojejunostomy (pylorus-sparing, Whipple-type procedure); with pancreatojejunostomy "
TP1453,Pancreatectomy,Neoplasms and Myeloproliferative Diseases,48140-48155,48154,CPT,1.0,BILI,"Pancreatectomy, proximal subtotal with near-total duodenectomy, choledochoenterostomy and duodenojejunostomy (pylorus-sparing, Whipple-type procedure); without pancreatojejunostomy ",No change,True,48154,"Pancreatectomy, proximal subtotal with near-total duodenectomy, choledochoenterostomy and duodenojejunostomy (pylorus-sparing, Whipple-type procedure); without pancreatojejunostomy "
TP1453,Pancreatectomy,Neoplasms and Myeloproliferative Diseases,48140-48155,48155,CPT,1.0,BILI,"Pancreatectomy, total ",No change,True,48155,"Pancreatectomy, total "
TP1572,TURP,Kidney and Urinary Tract Disease,52601-52650,52601,CPT,0.8888888889,,Transurethral electrosurgical resection of prostate including control of postoperative bleeding,No change,True,52601,Transurethral electrosurgical resection of prostate including control of postoperative bleeding
TP1572,TURP,Kidney and Urinary Tract Disease,52601-52650,52606,CPT,0.8888888889,,Transurethral fulguration for postoperative bleeding occurring after prostate surgery,No change,True,52606,Transurethral fulguration for postoperative bleeding occurring after prostate surgery
TP1572,TURP,Kidney and Urinary Tract Disease,52601-52650,52612,CPT,0.8888888889,,"Transurethral resection of prostate, first stage of 2-stage procedure",No change,True,52612,"Transurethral resection of prostate, first stage of 2-stage procedure"
TP1572,TURP,Kidney and Urinary Tract Disease,52601-52650,52614,CPT,0.8888888889,,"Transurethral resection of prostate, second stage of 2-stage procedure",No change,True,52614,"Transurethral resection of prostate, second stage of 2-stage procedure"
TP1572,TURP,Kidney and Urinary Tract Disease,52601-52650,52620,CPT,0.8888888889,,Transurethral resection of residual tissue after 60 days postoperative,No change,True,52620,Transurethral resection of residual tissue after 60 days postoperative
TP1572,TURP,Kidney and Urinary Tract Disease,52601-52650,52630,CPT,0.8888888889,,Transurethral resection of residual or regrowth of obstructive prostate tissue,No change,True,52630,Transurethral resection of residual or regrowth of obstructive prostate tissue
TP1572,TURP,Kidney and Urinary Tract Disease,52601-52650,52640,CPT,0.8888888889,,Transurethral resection of postoperative bladder neck contracture,No change,True,52640,Transurethral resection of postoperative bladder neck contracture
TP1572,TURP,Kidney and Urinary Tract Disease,52601-52650,52647,CPT,0.8888888889,,Laser coagulation of prostate including control of postoperative bleeding with non-contact laser,No change,True,52647,Laser coagulation of prostate including control of postoperative bleeding with non-contact laser
TP1572,TURP,Kidney and Urinary Tract Disease,52601-52650,52648,CPT,0.8888888889,,Laser vaporization of prostate including control of postoperative bleeding with contact laser,No change,True,52648,Laser vaporization of prostate including control of postoperative bleeding with contact laser
TP1572,TURP,Kidney and Urinary Tract Disease,52601-52650,52649,CPT,0.8888888889,,Laser enucleation of prostate with morcellation,No change,True,52649,Laser enucleation of prostate with morcellation
TP1572,TURP,Kidney and Urinary Tract Disease,52601-52650,52650,CPT,0.8888888889,,Transurethral resection of postoperative supratrigonal residual tissue,No change,True,52650,Transurethral resection of postoperative supratrigonal residual tissue
TP1572,TURP,Kidney and Urinary Tract Disease,53850-53853,53850,CPT,0.8888888889,,Transurethral destruction of prostate tissue by microwave thermotherapy,No change,True,53850,Transurethral destruction of prostate tissue by microwave thermotherapy
TP1572,TURP,Kidney and Urinary Tract Disease,53850-53853,53852,CPT,0.8888888889,,Transurethral destruction of prostate tissue by radiofrequency thermotherapy,No change,True,53852,Transurethral destruction of prostate tissue by radiofrequency thermotherapy
TP1572,TURP,Kidney and Urinary Tract Disease,53850-53853,53853,CPT,0.8888888889,,Transurethral destruction of prostate tissue by water-induced thermotherapy,No change,True,53853,Transurethral destruction of prostate tissue by water-induced thermotherapy
TP1576,Prostatectomy,Kidney and Urinary Tract Disease,55801-55866,55810,CPT,1.0,PRST,"Prostatectomy, perineal radical",No change,True,55810,"Prostatectomy, perineal radical"
TP1576,Prostatectomy,Kidney and Urinary Tract Disease,55801-55866,55812,CPT,1.0,PRST,"Prostatectomy, perineal radical; with lymph node biopsy(s) (limited pelvic lymphadenectomy)",No change,True,55812,"Prostatectomy, perineal radical; with lymph node biopsy(s) (limited pelvic lymphadenectomy)"
TP1576,Prostatectomy,Kidney and Urinary Tract Disease,55801-55866,55815,CPT,1.0,PRST,"Prostatectomy, perineal radical; with bilateral pelvic lymphadenectomy, including external iliac, hypogastric and obturator nodes",No change,True,55815,"Prostatectomy, perineal radical; with bilateral pelvic lymphadenectomy, including external iliac, hypogastric and obturator nodes"
TP1576,Prostatectomy,Kidney and Urinary Tract Disease,55801-55866,55821,CPT,1.0,PRST,"Prostatectomy (including control of postoperative bleeding, vasectomy, meatotomy, urethral calibration and/or dilation, and internal urethrotomy); suprapubic, subtotal, 1 or 2 stages",No change,True,55821,"Prostatectomy (including control of postoperative bleeding, vasectomy, meatotomy, urethral calibration and/or dilation, and internal urethrotomy); suprapubic, subtotal, 1 or 2 stages"
TP1576,Prostatectomy,Kidney and Urinary Tract Disease,55801-55866,55831,CPT,1.0,PRST,"Prostatectomy (including control of postoperative bleeding, vasectomy, meatotomy, urethral calibration and/or dilation, and internal urethrotomy); retropubic, subtotal",No change,True,55831,"Prostatectomy (including control of postoperative bleeding, vasectomy, meatotomy, urethral calibration and/or dilation, and internal urethrotomy); retropubic, subtotal"
TP1576,Prostatectomy,Kidney and Urinary Tract Disease,55801-55866,55840,CPT,1.0,PRST,"Prostatectomy, retropubic radical, with or without nerve sparing;",No change,True,55840,"Prostatectomy, retropubic radical, with or without nerve sparing;"
TP1576,Prostatectomy,Kidney and Urinary Tract Disease,55801-55866,55842,CPT,1.0,PRST,"Prostatectomy, retropubic radical, with or without nerve sparing; with lymph node biopsy(s) (limited pelvic lymphadenectomy)",No change,True,55842,"Prostatectomy, retropubic radical, with or without nerve sparing; with lymph node biopsy(s) (limited pelvic lymphadenectomy)"
TP1576,Prostatectomy,Kidney and Urinary Tract Disease,55801-55866,55845,CPT,1.0,PRST,"Prostatectomy, retropubic radical, with or without nerve sparing; with bilateral pelvic lymphadenectomy, including external iliac, hypogastric, and obturator nodes",No change,True,55845,"Prostatectomy, retropubic radical, with or without nerve sparing; with bilateral pelvic lymphadenectomy, including external iliac, hypogastric, and obturator nodes"
TP1576,Prostatectomy,Kidney and Urinary Tract Disease,55801-55866,55866,CPT,1.0,PRST,"Laparoscopy, surgical prostatectomy, retropubic radical, including nerve sparing, includes robotic assistance, when performed",No change,True,55866,"Laparoscopy, surgical prostatectomy, retropubic radical, including nerve sparing, includes robotic assistance, when performed"
TP1628,leg amputation,Musculoskeletal System & Connective Tissue,27590-27598,27590,CPT,1.0,AMP,"Amputation, thigh, through femur, any level; ",No change,True,27590,"Amputation, thigh, through femur, any level; "
TP1628,leg amputation,Musculoskeletal System & Connective Tissue,27590-27598,27591,CPT,1.0,AMP,"Amputation, thigh, through femur, any level; immediate fitting technique including first cast ",No change,True,27591,"Amputation, thigh, through femur, any level; immediate fitting technique including first cast "
TP1628,leg amputation,Musculoskeletal System & Connective Tissue,27590-27598,27592,CPT,1.0,AMP,"Amputation, thigh, through femur, any level; open, circular (guillotine) ",No change,True,27592,"Amputation, thigh, through femur, any level; open, circular (guillotine) "
TP1628,leg amputation,Musculoskeletal System & Connective Tissue,27590-27598,27598,CPT,1.0,AMP,Disarticulation at knee,No change,True,27598,Disarticulation at knee
TP1628,leg amputation,Musculoskeletal System & Connective Tissue,27880-27886,27880,CPT,1.0,AMP,"Amputation, leg, through tibia and fibula; ",No change,True,27880,"Amputation, leg, through tibia and fibula; "
TP1628,leg amputation,Musculoskeletal System & Connective Tissue,27880-27886,27881,CPT,1.0,AMP,"Amputation, leg, through tibia and fibula; with immediate fitting technique including application of first cast",No change,True,27881,"Amputation, leg, through tibia and fibula; with immediate fitting technique including application of first cast"
TP1628,leg amputation,Musculoskeletal System & Connective Tissue,27880-27886,27882,CPT,1.0,AMP,"Amputation, leg, through tibia and fibula; open, circular (guillotine) ",No change,True,27882,"Amputation, leg, through tibia and fibula; open, circular (guillotine) "
TP1628,leg amputation,Musculoskeletal System & Connective Tissue,27880-27886,27884,CPT,1.0,AMP,"Amputation, leg, through tibia and fibula; secondary closure or scar revision ",No change,True,27884,"Amputation, leg, through tibia and fibula; secondary closure or scar revision "
TP1628,leg amputation,Musculoskeletal System & Connective Tissue,27880-27886,27886,CPT,1.0,AMP,"Amputation, leg, through tibia and fibula; re-amputation ",No change,True,27886,"Amputation, leg, through tibia and fibula; re-amputation "
TP1636,Knee arthroscopy,Musculoskeletal System & Connective Tissue,29866-29889,29866,CPT,1.0,,"Arthroscopy of knee, surgical, osteochondral autograft of femoral condyle",No change,True,29866,"Arthroscopy of knee, surgical, osteochondral autograft of femoral condyle"
TP1636,Knee arthroscopy,Musculoskeletal System & Connective Tissue,29866-29889,29867,CPT,1.0,,"Arthroscopy of knee, surgical, osteochondral allograft of femoral condyle",No change,True,29867,"Arthroscopy of knee, surgical, osteochondral allograft of femoral condyle"
TP1636,Knee arthroscopy,Musculoskeletal System & Connective Tissue,29866-29889,29868,CPT,1.0,,"Arthroscopy of knee, surgical, meniscal transplantation",No change,True,29868,"Arthroscopy of knee, surgical, meniscal transplantation"
TP1636,Knee arthroscopy,Musculoskeletal System & Connective Tissue,29866-29889,29870,CPT,1.0,,"Arthroscopy of knee, diagnostic",No change,True,29870,"Arthroscopy of knee, diagnostic"
TP1636,Knee arthroscopy,Musculoskeletal System & Connective Tissue,29866-29889,29871,CPT,1.0,,"Arthroscopy of knee, surgical, for infection, lavage and drainage",No change,True,29871,"Arthroscopy of knee, surgical, for infection, lavage and drainage"
TP1636,Knee arthroscopy,Musculoskeletal System & Connective Tissue,29866-29889,29873,CPT,1.0,,"Arthroscopy of knee, surgical, with lateral release",No change,True,29873,"Arthroscopy of knee, surgical, with lateral release"
TP1636,Knee arthroscopy,Musculoskeletal System & Connective Tissue,29866-29889,29874,CPT,1.0,,"Arthroscopy of knee, surgical, for removal of loose body or foreign body",No change,True,29874,"Arthroscopy of knee, surgical, for removal of loose body or foreign body"
TP1636,Knee arthroscopy,Musculoskeletal System & Connective Tissue,29866-29889,29875,CPT,1.0,,"Arthroscopy of knee, surgical, synovectomy, limited",No change,True,29875,"Arthroscopy of knee, surgical, synovectomy, limited"
